text	label	score
临沂炒鸡赛高	2	0.812059
一定要来玩一玩	2	0.999577
家乡	2	0.999692
郯城	2	0.920709
上岸公务员	2	0.23503
小胖子	2	0.983712
线不会绞到一起吗	0	0.955641
海马	2	0.977658
邵伟牛逼	2	0.942476
好客山东欢迎您	2	0.979558
然后就把莱芜给并了	0	0.965009
2024年高考上岸	2	0.980221
2024年高考加油	2	0.999759
崂山人在这	2	0.501863
青岛青岛	2	0.945698
即墨二中	2	0.533696
201棒级乳山二中	2	0.918422
BGM	2	0.992239
进度条危	0	0.866514
我去	2	0.983306
wow	2	0.995001
黄河入海我们回家	2	0.989792
我家	2	0.998582
潍坊	2	0.961593
潍坊排面	2	0.864184
潍坊排面	2	0.864184
期末考试前十	2	0.83028
不要浪费食物	0	0.992356
2022学考4A	2	0.941058
2023高考顺利如愿	2	0.981642
泰安人报道	2	0.73471
东营排面	2	0.692673
有幸在这里上了大学	2	0.998301
哇	2	0.914581
泰安的	2	0.906818
没有我大菏泽吗	0	0.940536
临沂人报道	2	0.722997
wowwowwowwowwowwowwowwow	2	0.976304
海带汤	2	0.699996
我梁山好汉呢	2	0.702705
终究是济宁不配了	0	0.983339
为啥这地方的葱长这么高	0	0.994428
泉州你来当	2	0.967112
泉州	2	0.993328
长清	2	0.969315
高考必胜	2	0.953817
好客山东欢迎大家	2	0.983133
好客山东欢迎大家	2	0.983133
苹果不错了俺莱芜的齐长城不都算给济南了吗	0	0.377834
莱芜	2	0.768226
为什么老舍不写济南的夏天是因为太热吗	0	0.635478
趵突泉泉趵突三个窟窿一般粗	0	0.111706
莱芜一中48级到	2	0.862602
这里是莱芜	2	0.6821
天下第一庄是乾隆封的	2	0.947071
临沂欢迎您	2	0.98498
泰山东边有个城市叫做莱芜你们一定要记得啊	1	0.972093
大家好俺是焦恩俊大家到青岛哈啤酒吃嘎啦	2	0.957573
我想看大姨洗海澡	2	0.490295
前面还有莱芜市	1	0.907093
大家好俺是焦恩俊	2	0.665567
山东省莱芜市莱芜一中48级校友留	2	0.87768
交警说我很快乐	2	0.0189398
哈哈哈哈哈哈	2	0.914082
为什么没有菏泽的牡丹为什么没有刘邦登基的仿山	0	0.945553
山东聊城	2	0.925105
咸鸭蛋味道好极了	2	0.995608
济南呐济南呐	2	0.985929
钟表楼下有人找	2	0.974551
欢迎各位我打包票青岛很美	2	0.999187
威海银来啦	2	0.967877
致敬泰山搬运工	2	0.986241
高考加油	2	0.999759
高考加油	2	0.999759
高考加油	2	0.999759
高考加油	2	0.999759
高考加油	2	0.999759
外地人A你是哪里人啊答泰安的A没听说过呢答泰山知道不A知道答泰山脚底下就是泰安A泰山脚底下不是济南吗答那是泰山北面泰安在泰山南边A泰山南边不是曲阜吗答再见	0	0.984854
高考加油	2	0.999759
高考加油	2	0.999759
谦虚谦虚谦虚 哈哈哈哈哈	2	0.975823
海带之大一船装不下	2	0.386972
考试会考	2	0.973116
我老婆的家乡	2	0.99148
2023高考必胜	2	0.91988
泰安泰安国泰民安	2	0.888009
崂山蛇草水	0	0.230779
泰安泰安国泰民安	2	0.888009
上岸	2	0.588574
德三反潜艇水雷	2	0.913077
看到自己家了	2	0.0653707
勤劳善良的山东人	2	0.989479
泰安泰安	2	0.895344
好客山东欢迎您	2	0.979558
好客山东欢迎您	2	0.979558
好客山东欢迎您	2	0.979558
好客山东欢迎您	2	0.979558
好客山东欢迎您	2	0.979558
好客山东欢迎您	2	0.979558
好客山东欢迎您	2	0.979558
好客山东欢迎您	2	0.979558
好客山东欢迎您	2	0.979558
好客山东欢迎您	2	0.979558
好客山东欢迎您	2	0.979558
好客山东欢迎您	2	0.979558
四面荷花三面柳一城山色半城湖	2	0.948755
你怎么不去滨州明明那么近	0	0.98343
趵突泉	2	0.99825
可以把这鸟抓来当私人飞机吗	0	0.627959
济南全大喜	2	0.998447
yyds	2	0.530413
微山湖跟枣庄没多大关系了都被徐州济宁占了	0	0.838872
长沟流月	1	1
不是别ky你家小宋老师了行不	0	0.955546
苍山负雪明烛天南一直很喜欢这两句在教科书上第一次读到就忘不掉了	2	0.982727
重于泰山	2	0.93172
注意这个石头的大小	0	0.214722
好好看的颜色	2	0.999922
要考	2	0.793778
重点使苹果着色均匀更美观	2	0.964635
橘红色的日落散落在海平线	2	0.970132
哇	2	0.914581
飞	2	0.988031
华衍	2	0.961148
舌尖上的山东	2	0.983255
舌尖上的山东	2	0.983255
舌尖上的山东	2	0.983255
一不小心	0	0.309655
山东yyds	2	0.757365
乌拉	2	0.774646
乌拉	2	0.774646
一百五十万个水雷	2	0.408239
也可以做面包	2	0.968148
章丘普集	2	0.899356
有潍坊的伙计吗	0	0.669227
在威海四年大学遗憾没去过天鹅湖	2	0.796394
22法考必过	2	0.990671
勇城	2	0.990901
聊城人哭晕在厕所	0	0.272384
淦	2	0.338662
上海娃子表示辛苦了	2	0.903696
聊城人哭晕在厕所	0	0.272384
聊城人哭晕在厕所	0	0.272384
烟台二中学子报道	2	0.911362
没胡同	0	0.841506
单县一中	1	1
三孔之地	2	0.68369
太震撼了	2	0.998917
不知道为什么看哭了	0	0.987731
登珠峰的小天下	2	0.886202
为什么没有辽宁	0	0.98107
菏泽曹县	2	0.865364
致敬	2	0.999876
潍坊	2	0.961593
临朐中学欢迎你	2	0.955436
这个好吃	2	0.987801
到这里我们回家	2	0.996818
跟着黄河我们回家	2	0.984139
家中养一只超大鹅飞机不用买票了	2	0.964597
这个动作好像浪里白条在踩水	0	0.191484
水煮	2	0.308843
哇好多好吃的	2	0.990071
感觉所谓衍圣公不应该忠于一个朝代而是延续那种思想文化和精神火种	2	0.818548
感觉所谓衍圣公不应该忠于一个朝代而是延续那种思想文化和精神火种	2	0.818548
毕业之后全还给老师一个标点符号都不剩	2	0.482153
2022年的小升初考完了	2	0.969057
解说这话说的还真对最美的山每个人见仁见智但天下第一山永远是泰山这早已超越景色的界限是一种文化符号	2	0.995704
解说这话说的还真对最美的山每个人见仁见智但天下第一山永远是泰山这早已超越景色的界限是一种文化符号	2	0.995704
每一帧都是桌面壁纸的极品中的极品中的极品	1	0.140599
每一帧都是桌面壁纸的极品中的极品中的极品	1	0.140599
截图干嘛啊愣着啊	0	0.998302
泰山的文化历史可不止两千年泰山周边发现的后李文化、北辛文化、大汶口文化和龙山文化衔接完美	2	0.961712
有人说泰山因泰字而出名但应该知道是泰山赋予了泰的美好内涵泰山直接开辟了自然与文化双重遗产这个类别	2	0.996594
刚从泰山天烛峰路线下山建议大家走走天烛峰路线风景比红门美太多了同意楼上其实泰山最美的路线是天烛峰路线但是几乎没人走	2	0.956459
这个视角把泰山的地理特征拍出来了三层阶梯断块掀斜抬升地质学专业的表示泰山在地质领域简直神一般的存在	0	0.533472
你你你扭扭捏捏你那你那你	0	0.986191
会当凌绝顶一览众山小———杜甫	2	0.973845
2700000条海带哎	0	0.917419
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈	1	0.463775
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈	1	0.46378
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈	1	0.463775
微山湖是中国第四大淡水湖	2	0.935737
老家微山的枣庄人来啦	2	0.943345
前面的曹敏是我语文老师吗	0	0.707635
旭旭宝宝	2	0.975083
枣庄八中	1	1
山东枣庄	2	0.903774
看到我德州了	2	0.475891
郯城人震惊	2	0.439767
历史作业	2	0.986362
武汉音乐学院等我	2	0.708155
武汉音乐学院等我	2	0.708156
保佑考上好大学	2	0.998075
好客山东欢迎您	2	0.979558
[洛天依]	2	0.86258
火山级别的车车	2	0.824276
超级训练	2	0.943609
好漂亮爱了爱了	2	0.999984
哈哈哈哈哈哈	2	0.914082
说吧一根秸秆能卖几个亿	0	0.980156
欢迎大家来济南玩哦济南的公交非常发达的	2	0.998508
欢迎大家来济南玩哦济南的公交非常发达的	2	0.998508
淄博实验来咯	2	0.644696
亿不小心	0	0.932141
混入其中	2	0.26972
每集费油飞法 1/1	2	0.544218
台儿庄战役	2	0.607194
海豹WDNMDdoge	2	0.925605
卡哇伊	2	0.999632
记笔记干嘛愣着啊	0	0.919117
笔芯	2	0.972047
大明湖	2	0.984841
长岛我的出生地哦	2	0.982616
地面上的地铁见过没有	0	0.553769
在秦统一之前就已经融为一体了	2	0.717005
英语四级保过	2	0.931891
哈哈哈哈哈哈哈哈	2	0.826193
鄙人有幸登上过这泰安之山	2	0.889537
夏雨荷	2	0.978159
蛄蛹者	2	0.945374
威海人民要枯了	0	0.914558
而且只有贤帝明帝才敢来这里封禅	0	0.99658
青岛教父排面	2	0.858362
临沂排面	2	0.759449
ljq2024高考一本加油	2	0.99638
临沂六中本部报道	2	0.566979
拍临沂了吗	0	0.677711
临沂报道	2	0.882157
一本冲冲冲	2	0.331489
前三季最佳片尾文案	2	0.981946
来也葱葱去也葱葱	2	0.918466
我的 葱很大	2	0.613721
葱	0	0.268509
温室效应	2	0.617617
腮红	2	0.984053
好壮观	2	0.999582
菏泽呢	2	0.502845
我这不争气的口水要流出来了	2	0.95396
纯正山东人还没有大葱高嘤嘤嘤	2	0.872571
小目标地理冲90	2	0.770484
大眼影盘笑死我了	0	0.851751
有幸来青岛玩一次	2	0.994588
期末考试刚考到	2	0.978944
哈哈哈哈哈哈哈哈	2	0.826193
对了一半 现在济宁本地叫南四湖微山湖是最南边的一座湖	0	0.289235
黄河三角洲世界上土地面积自然增长速率最大的保护区	2	0.955092
土地自然增长速率最大的三角洲	2	0.926704
枣庄三中报道	2	0.598945
终究是我菏泽错付了	0	0.760153
造化钟神秀阴阳割昏晓	0	0.809602
←前面的海带属于藻类植物	2	0.273575
每集费油飞法 1/1	2	0.544218
去青岛去了个寂寞	2	0.64543
济宁	2	0.455326
欢迎大家来临沂玩	2	0.98135
金色的麦田像幅画	2	0.995257
导演是山东老乡不	0	0.926838
咳咳不好意思压轴是指倒数第二个	0	0.63842
救命哈哈哈哈哈哈哈哈哈哈哈	2	0.308532
曲水亭街	2	0.952305
泉水特别甜	2	0.28185
礼貌趵突泉“你骂”	0	0.851869
高铁 幻视	2	0.74551
洛杉济	1	1
感觉在这里上路不会迷路诶好板正	2	0.885075
美食节目	2	0.983283
海豹“你不要过来呀”	0	0.899341
美食节目	2	0.983283
好白啊什么牌的防晒给个链接	2	0.919932
临沂我爱临沂	2	0.979262
莫名泪目	0	0.948714
皮都展开了	0	0.247398
边吃海带边看着海带流口水怎么办	2	0.972114
可曾听闻山东是中国的后厨哈哈哈哈哈哈	2	0.808838
懂了济南不配拥有姓名呜呜呜呜	2	0.452797
太卷了	0	0.912015
看见我的坑了	0	0.987566
注入灵魂	2	0.999023
山东是中国的厨子吧哈哈哈哈哈哈哈	2	0.239178
原来济南只配给大葱当陪衬呜呜呜	2	0.826215
不会有人不知道趵突泉里面有海豹吧	2	0.805295
烟台二中	2	0.9391
浩克山东欢迎您	2	0.972704
泰安泰安	2	0.895344
红瓦绿树碧海蓝天	2	0.986454
啊啊啊啊我大章丘的葱出息了	0	0.524083
章丘大葱	2	0.924137
有日照莒县的吗	0	0.547325
甩葱歌	2	0.554901
我是0没在坐的各位帅	2	0.834897
危	2	0.405328
危	2	0.405328
老师让看的我都看了一遍了	2	0.999627
爱在烟台难以离开	2	0.98154
我大山东nb	2	0.961297
崂山白花蛇草水	0	0.0223267
章丘大葱牛逼	2	0.97254
袋啤yyds	0	0.107063
老板来一掫崂山	2	0.712666
2024中考加油	2	0.99791
我堂姐现居淄博	2	0.829423
泰安属实羡慕QAQ	2	0.990497
济南人狂喜	2	0.917267
烟台排面走起	2	0.895522
青岛六中校草在此	2	0.970126
逢考必过	2	0.997138
专升本加油	2	0.998952
我去过	2	0.960615
孔庙祈福逢考必过	2	0.999287
一不小心	0	0.309655
来潍坊吧	1	0.930938
文案满分	2	0.999691
2023高考一本上岸	2	0.87819
2023高考冲上一本	2	0.785537
2023高考加油加油冲上一本	2	0.98184
2023高考加油冲SHAMG	2	0.977589
进入大莱州上空	2	0.732744
也可以跳下去中途退出	2	0.97629
断块山	1	1
上岸	2	0.588575
临淄人在此	2	0.546565
撒娇了吗	0	0.971764
地铁	2	0.901627
进度条暴露了一切	0	0.854685
怎么感觉马头墙哪哪都有 doge	0	0.917307
呜呜呜南方人不会见到的场景	2	0.0182978
sonny快来233333	2	0.989271
光明顶	2	0.965454
老司机带带我	2	0.989376
2023高考过线	2	0.836871
栖霞一中	1	1
管他有没有淄博反正我爱我山东爱热情好客的山东人	2	0.915326
鲁C我要鲁C	2	0.74945
没有淄博嘛	0	0.808909
2023高考必胜	2	0.91988
2023高考加油	2	0.996134
泰安人狂喜	2	0.8603
我大泗水就在曲阜隔壁	2	0.0700325
泗水二中	2	0.743122
是我潍坊不配了	0	0.93291
临清	2	0.145009
朴素哈哈哈哈哈哈	2	0.922222
第三季应该有山西	2	0.672144
我大寿光来了	2	0.361382
高情商流线型低情商胖	2	0.478276
山东排面—————————山东排面———————山东排面————————山东排面——————山东排面—————山东排面—————山东排面—————山东排面—	2	0.391839
我们学校组织旅游过499元2天1夜挺值了我大山东有排面	2	0.992354
进度条危	0	0.866514
争渡争渡惊起一滩鸥鹭	2	0.860213
小孩不屑	0	0.962505
没趵突但它豹毙了	0	0.978793
一不小心	0	0.309656
好客山东欢迎您	2	0.979558
真·省油路线	2	0.79518
前面那个说甜甜花酿鹅的那个你是魔鬼吗酿鹅也没问题呀反正鹅也能爆禽肉	2	0.262754
提米的馈赠	2	0.894859
真·踏浪而行	2	0.113002
可怜的鹅掉水了	0	0.999534
费油路线	0	0.285245
天鹅前面的你礼貌吗	0	0.70202
好长的鸭脖麻辣肯定很好吃	2	0.988959
好大的鸡腿	2	0.99237
额	0	0.112847
我想看舞狮	2	0.869388
海豹我可爱吗	2	0.900625
好可爱啊	2	0.999936
好美	2	0.999972
牛逼佩服山东人	2	0.583876
我爱山东	2	0.995574
我也想去山东	2	0.990623
好好看啊	2	0.999905
好咧还	2	0.993896
牛顿又气活我了	0	0.170172
孔子我造的学校快感谢我	2	0.998969
契约开始火行	2	0.653155
好美啊	2	0.999971
秦始皇嗨害嗨都是我的错嗨害嗨我最棒	0	0.846324
嗨害嗨	0	0.979747
嗨害嗨	0	0.979747
额	0	0.112847
肥城一中	2	0.485865
嗨害嗨	0	0.979747
俺是河北的有来的吗	0	0.684639
嗨害嗨	0	0.979747
美啊	2	0.999839
万年BGM	2	0.992849
国泰民安泰安	2	0.953319
大青岛排面	2	0.85714
鱼雷轰炸机	0	0.0866312
长岛排面	2	0.785784
蓝翔牛逼干草快加一	0	0.421397
山东只有吃的对吧	0	0.817579
求野生字幕菌	2	0.737168
画质感人	2	0.999773
向古城敬礼	2	0.995873
弹幕护体	2	0.885323
动物世界	2	0.997024
求野生字幕菌	2	0.737168
画质感人	2	0.999773
任国超的家乡好美	2	0.999856
正片开始	2	0.933551
出恭	2	0.284893
出恭	2	0.284893
济南哭了	2	0.959996
我以为是大青岛哈哈哈哈	2	0.376184
一定要去看看真的很美你还可以去坐小木船真的非常有感觉	2	0.999808
我烟台的看过心疼	2	0.951919
潍坊	2	0.961593
想吃海带了	2	0.936514
开学顺利学业进步	2	0.999207
2023青农上岸	2	0.749207
自己防自己	0	0.115436
没想到吧我烟台又回来了	2	0.974288
有毒吧黄渤	0	0.992426
好妖娆啊啊啊啊啊啊啊啊	2	0.992449
好好看啊啊啊啊	2	0.999834
hy高考必胜	2	0.943565
23高考必胜	2	0.862615
23高考必胜	2	0.862615
知识点啊	2	0.963883
少年鲁迅	2	0.979704
我我都1037	2	0.754639
你来打我的城堡	2	0.45988
没事夏雨荷也太美丽了嘛	2	0.999554
你了	0	0.780388
美釹	2	0.999786
你吃藕吗	0	0.963164
我是诸城的诸城遍地是化石	2	0.37533
寿光是真的牛批	2	0.584777
我爱山东我爱山东我爱山东我爱山东我爱山东我爱山东我爱山东我爱山东 虽然山东的高考很难	2	0.985459
作为山东人真的很骄傲	2	0.993389
关陇不服	0	0.710466
2024高考必胜	2	0.916544
青岛西海岸新区欢迎您	2	0.959828
好骄傲啊哈哈哈哈哈	2	0.999604
费油路线	0	0.285245
2024祝我地理100	2	0.366695
文化的皇帝	2	0.995031
真帝王视角	2	0.924655
主要是收小麦秸秆这样收起来还能再挣一点钱不更好吗	0	0.993842
不尊敬济南了作者	0	0.161168
尚导nb	2	0.804916
哈哈哈哈哈主要还是因为泉水	2	0.899464
山东人好骄傲好客山东欢迎您	2	0.98949
格局打开了	0	0.632142
心灵的震撼	2	0.999981
李清照辛弃疾我很喜欢的二安词人	2	0.999278
呜呜呜海有此亭古济南名士多	2	0.611705
看到世茂和恒隆	2	0.661434
看到解放阁了	2	0.483005
www太美了	2	0.999262
趵突泉的水可以直接喝	2	0.958824
济南好米我生在济南和幸福	2	0.995723
笑死了没爆突	0	0.974042
济外有没有我大叽歪	2	0.451141
